JobID,JobTitle,Company,LocationCity,LocationState,Latitude,Longitude,PrimarySkill,AdditionalSkills,ExperienceLevel,Salary,DatePosted,Remote
J1093,DevOps Engineer,Netflix,Dallas,TX,32.7767,-96.797,AWS,"Java, Other",Entry,87000,2024-08-29,Yes
J1094,Data Scientist,Meta,Boston,MA,42.3601,-71.0589,Machine Learning,"SQL, Java",Entry,105000,2024-03-14,No
J1095,DevOps Engineer,DataWorks,Raleigh,NC,35.7796,-78.6382,AWS,"SQL, Azure",Senior,114000,2024-09-18,No
J1096,QA Engineer,FintechCo,Raleigh,NC,35.7796,-78.6382,Other,"SQL, AWS",Mid,66000,2024-06-24,No
J1097,Backend Developer,DataWorks,Seattle,WA,47.6062,-122.3321,Java,Azure,Entry,68000,2024-04-27,No
J1098,ML Ops Engineer,Microsoft,Seattle,WA,47.6062,-122.3321,Machine Learning,Azure,Senior,158000,2024-01-09,No
J1099,Automation Engineer,HealthAI,Denver,CO,39.7392,-104.9903,Python,,Entry,81000,2024-08-02,Yes
J1100,Database Administrator,Microsoft,Chicago,IL,41.8781,-87.6298,SQL,"Python, Machine Learning",Entry,64000,2024-01-20,No
J1101,Cloud Architect,RetailCorp,Seattle,WA,47.6062,-122.3321,Azure,AWS,Mid,91000,2024-02-17,No
J1102,Backend Developer,Microsoft,Dallas,TX,32.7767,-96.797,Java,SQL,Mid,100000,2024-10-03,No
J1103,Back-end Engineer,StartupX,Boston,MA,42.3601,-71.0589,Python,Java,Mid,117000,2024-07-08,No
J1104,Automation Engineer,Salesforce,Redmond,WA,47.673988,-122.121513,Python,"Java, Machine Learning",Mid,102000,2024-09-03,No
J1105,Data Analyst,DataWorks,Los Angeles,CA,34.0522,-118.2437,Python,AWS,Mid,112000,2024-10-21,No
J1106,BI Developer,Microsoft,San Francisco,CA,37.7749,-122.4194,SQL,Azure,Entry,60000,2024-09-01,Yes
J1107,Database Administrator,IBM,Dallas,TX,32.7767,-96.797,SQL,AWS,Senior,116000,2024-10-05,Yes
J1108,Product Analyst,Meta,Mountain View,CA,37.3861,-122.0839,Other,"SQL, AWS, Java",Senior,108000,2024-01-04,No
J1109,Frontend Developer,StartupX,Mountain View,CA,37.3861,-122.0839,Other,"SQL, Python, Azure",Entry,63000,2024-07-11,No
J1110,QA Engineer,FintechCo,Austin,TX,30.2672,-97.7431,Other,"SQL, AWS",Mid,79000,2024-07-28,No
J1111,Frontend Developer,Microsoft,Boston,MA,42.3601,-71.0589,Other,Azure,Mid,88000,2024-10-26,No
J1112,Data Analyst,HealthAI,Denver,CO,39.7392,-104.9903,Python,"AWS, Java",Senior,149000,2024-08-04,Yes
J1113,Research Scientist,DataWorks,San Francisco,CA,37.7749,-122.4194,Machine Learning,Other,Mid,138000,2024-07-22,No
J1114,Site Reliability Engineer,StartupX,Denver,CO,39.7392,-104.9903,AWS,Java,Senior,138000,2024-09-04,No
J1115,Research Scientist,StartupX,Denver,CO,39.7392,-104.9903,Machine Learning,"SQL, Azure",Entry,94000,2024-09-04,No
J1116,Product Analyst,DataWorks,Austin,TX,30.2672,-97.7431,Other,"AWS, Java",Mid,99000,2024-07-22,No
J1117,Data Engineer,HealthAI,Raleigh,NC,35.7796,-78.6382,Python,"Java, Other, Azure",Senior,134000,2024-03-01,Yes
J1118,Data Engineer,Netflix,Los Angeles,CA,34.0522,-118.2437,Python,Machine Learning,Mid,110000,2024-03-23,No
J1119,DevOps Engineer,StartupX,Boston,MA,42.3601,-71.0589,AWS,"SQL, Machine Learning",Senior,138000,2024-06-22,No
J1120,Frontend Developer,Microsoft,Boston,MA,42.3601,-71.0589,Other,Azure,Senior,101000,2024-01-03,No
J1121,QA Engineer,Netflix,Dallas,TX,32.7767,-96.797,Other,,Entry,57000,2024-08-10,Yes
J1122,Java Developer,IBM,Redmond,WA,47.673988,-122.121513,Java,SQL,Entry,71000,2024-07-08,No
J1123,Automation Engineer,Google,Los Angeles,CA,34.0522,-118.2437,Python,SQL,Entry,86000,2024-07-15,No
J1124,Cloud Architect,FintechCo,Dallas,TX,32.7767,-96.797,AWS,Other,Entry,71000,2024-01-30,No
J1125,Back-end Engineer,Netflix,Mountain View,CA,37.3861,-122.0839,Python,,Mid,106000,2024-04-13,Yes
J1126,Cloud Architect,Meta,Mountain View,CA,37.3861,-122.0839,AWS,"SQL, Java, Azure",Entry,77000,2024-09-18,No
J1127,QA Engineer,DataWorks,New York,NY,40.7128,-74.006,Other,"Python, Azure",Mid,78000,2024-01-19,No
J1128,DevOps Engineer,CloudLabs,Mountain View,CA,37.3861,-122.0839,AWS,Java,Entry,56000,2024-03-21,No
J1129,Product Analyst,RetailCorp,Boston,MA,42.3601,-71.0589,Other,"SQL, Python, Machine Learning",Senior,116000,2024-06-29,Yes
J1130,Support Engineer,Salesforce,Dallas,TX,32.7767,-96.797,Other,"SQL, Java",Entry,73000,2024-04-12,No
J1131,Database Administrator,FintechCo,Los Angeles,CA,34.0522,-118.2437,SQL,Azure,Mid,92000,2024-02-05,No
J1132,Cloud Architect,FintechCo,Denver,CO,39.7392,-104.9903,AWS,"Python, Machine Learning",Senior,144000,2024-10-25,Yes
J1133,Research Scientist,HealthAI,San Francisco,CA,37.7749,-122.4194,Machine Learning,"Java, Azure",Entry,91000,2024-04-25,No
J1134,QA Engineer,Netflix,Boston,MA,42.3601,-71.0589,Other,Python,Entry,62000,2024-10-21,No
J1135,Product Analyst,Microsoft,Boston,MA,42.3601,-71.0589,Other,SQL,Mid,94000,2024-09-16,No
J1136,Cloud Engineer (AWS),StartupX,San Francisco,CA,37.7749,-122.4194,AWS,,Mid,104000,2024-06-23,No
J1137,Automation Engineer,IBM,Denver,CO,39.7392,-104.9903,Python,"Java, Other",Entry,74000,2024-10-21,No
J1138,Site Reliability Engineer,Salesforce,Dallas,TX,32.7767,-96.797,AWS,SQL,Senior,136000,2024-09-04,Yes
J1139,Product Analyst,RetailCorp,Chicago,IL,41.8781,-87.6298,Other,"SQL, Azure",Mid,81000,2024-08-23,Yes
J1140,Python Developer,Netflix,Seattle,WA,47.6062,-122.3321,Python,Other,Entry,79000,2024-05-12,No
J1141,Support Engineer,CloudLabs,Redmond,WA,47.673988,-122.121513,Other,,Mid,81000,2024-04-27,No
J1142,BI Developer,Apple,Denver,CO,39.7392,-104.9903,SQL,AWS,Senior,127000,2024-10-01,Yes
J1143,Data Analyst,Meta,San Francisco,CA,37.7749,-122.4194,Python,"AWS, Other",Entry,84000,2024-02-17,No
J1144,Cloud Architect,Amazon,Denver,CO,39.7392,-104.9903,AWS,Java,Entry,75000,2024-04-01,Yes
J1145,Product Analyst,Apple,Redmond,WA,47.673988,-122.121513,Other,"AWS, Python",Entry,61000,2024-10-20,Yes
J1146,Java Developer,FintechCo,Raleigh,NC,35.7796,-78.6382,Java,"Azure, Other",Entry,70000,2024-04-07,No
J1147,Backend Developer,Meta,Redmond,WA,47.673988,-122.121513,Java,Machine Learning,Entry,72000,2024-05-03,Yes
J1148,Cloud Engineer (Azure),Meta,Redmond,WA,47.673988,-122.121513,Azure,"Python, Machine Learning",Senior,149000,2024-05-07,Yes
J1149,Research Scientist,Microsoft,Seattle,WA,47.6062,-122.3321,Machine Learning,Python,Mid,126000,2024-03-02,Yes
J1150,Support Engineer,DataWorks,Mountain View,CA,37.3861,-122.0839,Other,Azure,Mid,72000,2024-10-04,Yes
J1151,Support Engineer,Apple,Dallas,TX,32.7767,-96.797,Other,"Python, Java",Mid,93000,2024-06-10,No
J1152,Automation Engineer,HealthAI,San Francisco,CA,37.7749,-122.4194,Python,Azure,Entry,73000,2024-09-08,No
J1153,Product Analyst,Salesforce,Redmond,WA,47.673988,-122.121513,Other,SQL,Entry,66000,2024-10-22,No
J1154,Python Developer,StartupX,Boston,MA,42.3601,-71.0589,Python,"SQL, Machine Learning",Mid,122000,2024-09-01,Yes
J1155,Frontend Developer,StartupX,Austin,TX,30.2672,-97.7431,Other,"SQL, Java, Machine Learning",Mid,73000,2024-07-20,Yes
J1156,SQL Developer,Netflix,Seattle,WA,47.6062,-122.3321,SQL,Azure,Mid,96000,2024-09-22,Yes
J1157,Cloud Architect,FintechCo,Mountain View,CA,37.3861,-122.0839,AWS,"Other, Azure",Entry,80000,2024-01-07,No
J1158,Data Engineer,Salesforce,Dallas,TX,32.7767,-96.797,Python,"Machine Learning, Other",Senior,150000,2024-02-21,No
J1159,Cloud Architect,DataWorks,San Francisco,CA,37.7749,-122.4194,AWS,"Azure, Python, Other",Entry,74000,2024-04-05,No
J1160,Research Scientist,Meta,San Francisco,CA,37.7749,-122.4194,Machine Learning,SQL,Entry,89000,2024-08-29,Yes
J1161,Cloud Architect,Apple,New York,NY,40.7128,-74.006,AWS,"Azure, Other",Mid,118000,2024-09-12,Yes
J1162,Cloud Engineer (Azure),Salesforce,Los Angeles,CA,34.0522,-118.2437,Azure,"SQL, AWS",Mid,90000,2024-07-09,Yes
J1163,Back-end Engineer,IBM,Chicago,IL,41.8781,-87.6298,Python,Other,Entry,80000,2024-04-02,No
J1164,Data Engineer,DataWorks,Raleigh,NC,35.7796,-78.6382,Python,AWS,Mid,102000,2024-04-27,Yes
J1165,Product Analyst,RetailCorp,Redmond,WA,47.673988,-122.121513,Other,"Python, Java",Mid,98000,2024-10-11,No
J1166,Support Engineer,Meta,New York,NY,40.7128,-74.006,Other,"AWS, Azure",Entry,48000,2024-03-17,No
J1167,Frontend Developer,Microsoft,Boston,MA,42.3601,-71.0589,Other,Java,Senior,121000,2024-09-12,No
J1168,Backend Developer,StartupX,Denver,CO,39.7392,-104.9903,Java,Azure,Mid,110000,2024-06-10,No
J1169,Product Analyst,IBM,Denver,CO,39.7392,-104.9903,Other,AWS,Entry,62000,2024-10-17,Yes
J1170,Site Reliability Engineer,Amazon,Los Angeles,CA,34.0522,-118.2437,AWS,Java,Mid,116000,2024-03-24,Yes
J1171,Data Scientist,HealthAI,San Francisco,CA,37.7749,-122.4194,Machine Learning,"SQL, Other",Entry,102000,2024-08-31,No
J1172,Frontend Developer,Netflix,Los Angeles,CA,34.0522,-118.2437,Other,"Machine Learning, Azure",Senior,103000,2024-06-20,Yes
J1173,Azure DevOps Engineer,Apple,Denver,CO,39.7392,-104.9903,Azure,AWS,Entry,69000,2024-10-12,No
J1174,Cloud Architect,Google,Boston,MA,42.3601,-71.0589,AWS,Machine Learning,Mid,117000,2024-03-03,No
J1175,Data Scientist,DataWorks,Dallas,TX,32.7767,-96.797,Machine Learning,,Senior,174000,2024-10-02,No
J1176,Data Analyst,Apple,Austin,TX,30.2672,-97.7431,SQL,"Python, Java",Entry,56000,2024-09-18,No
J1177,BI Developer,DeepVision,Seattle,WA,47.6062,-122.3321,SQL,"Machine Learning, Python, Java",Entry,75000,2024-07-14,No
J1178,Data Analyst,Netflix,Raleigh,NC,35.7796,-78.6382,Python,,Entry,86000,2024-03-15,No
J1179,Cloud Architect,RetailCorp,Austin,TX,30.2672,-97.7431,Azure,"SQL, Java",Senior,113000,2024-08-03,No
J1180,Automation Engineer,DataWorks,Boston,MA,42.3601,-71.0589,Python,Machine Learning,Entry,75000,2024-02-06,No
J1181,Java Developer,Apple,Redmond,WA,47.673988,-122.121513,Java,"Machine Learning, Other",Entry,78000,2024-06-09,No
J1182,Product Analyst,FintechCo,San Francisco,CA,37.7749,-122.4194,Other,"SQL, Python",Mid,95000,2024-07-21,No
J1183,Back-end Engineer,RetailCorp,Austin,TX,30.2672,-97.7431,Python,"SQL, Azure",Mid,111000,2024-10-27,No
J1184,Site Reliability Engineer,Salesforce,New York,NY,40.7128,-74.006,AWS,Other,Senior,131000,2024-04-04,Yes
J1185,QA Engineer,FintechCo,Redmond,WA,47.673988,-122.121513,Other,"SQL, Machine Learning",Senior,130000,2024-05-08,No
J1186,Python Developer,Meta,New York,NY,40.7128,-74.006,Python,Machine Learning,Mid,116000,2024-07-22,No
J1187,Java Developer,Amazon,Chicago,IL,41.8781,-87.6298,Java,Python,Entry,81000,2024-10-07,Yes
J1188,Frontend Developer,RetailCorp,Boston,MA,42.3601,-71.0589,Other,SQL,Senior,119000,2024-09-25,No
J1189,Java Developer,IBM,Dallas,TX,32.7767,-96.797,Java,AWS,Mid,117000,2024-03-20,No
J1190,BI Developer,IBM,Redmond,WA,47.673988,-122.121513,SQL,"Python, Azure",Senior,117000,2024-05-06,No
J1191,Software Engineer,Netflix,Raleigh,NC,35.7796,-78.6382,Java,AWS,Entry,83000,2024-03-05,No
J1192,DevOps Engineer,Google,Mountain View,CA,37.3861,-122.0839,AWS,Python,Senior,117000,2024-07-01,No
J1193,ML Ops Engineer,Netflix,Denver,CO,39.7392,-104.9903,Machine Learning,"Java, Azure",Senior,173000,2024-05-19,No
J1194,Support Engineer,Microsoft,Los Angeles,CA,34.0522,-118.2437,Other,Machine Learning,Entry,71000,2024-10-03,No
J1195,Site Reliability Engineer,CloudLabs,Los Angeles,CA,34.0522,-118.2437,AWS,"Python, Other",Entry,64000,2024-10-15,No
J1196,Research Scientist,DeepVision,Austin,TX,30.2672,-97.7431,Machine Learning,AWS,Senior,152000,2024-09-03,No
J1197,Data Scientist,RetailCorp,Seattle,WA,47.6062,-122.3321,Machine Learning,"Python, Azure",Entry,88000,2024-08-14,No
J1198,Azure DevOps Engineer,Salesforce,San Francisco,CA,37.7749,-122.4194,Azure,"Python, Machine Learning",Senior,142000,2024-03-20,Yes
J1199,Java Developer,Google,Denver,CO,39.7392,-104.9903,Java,Azure,Mid,104000,2024-03-10,Yes
J1200,Data Analyst,Netflix,Denver,CO,39.7392,-104.9903,Python,"AWS, Other, Azure",Mid,109000,2024-01-05,Yes
J1201,Support Engineer,RetailCorp,Chicago,IL,41.8781,-87.6298,Other,Machine Learning,Mid,73000,2024-06-02,No
J1202,Support Engineer,RetailCorp,San Francisco,CA,37.7749,-122.4194,Other,Azure,Mid,81000,2024-04-28,No
J1203,Backend Developer,Apple,Redmond,WA,47.673988,-122.121513,Java,"SQL, Python, Machine Learning",Entry,67000,2024-07-29,Yes
J1204,Azure DevOps Engineer,Salesforce,Redmond,WA,47.673988,-122.121513,Azure,"SQL, AWS, Machine Learning",Senior,135000,2024-03-24,No
J1205,Support Engineer,HealthAI,Boston,MA,42.3601,-71.0589,Other,"AWS, Azure",Entry,57000,2024-04-22,No
J1206,Machine Learning Engineer,Salesforce,Raleigh,NC,35.7796,-78.6382,Machine Learning,"Python, Java",Mid,137000,2024-05-02,Yes
J1207,Research Scientist,IBM,Raleigh,NC,35.7796,-78.6382,Machine Learning,AWS,Entry,90000,2024-09-29,No
J1208,Back-end Engineer,Meta,Seattle,WA,47.6062,-122.3321,Python,Machine Learning,Entry,95000,2024-04-03,No
J1209,Cloud Architect,Amazon,Raleigh,NC,35.7796,-78.6382,AWS,"Python, Other, Azure",Mid,92000,2024-08-21,No
J1210,Site Reliability Engineer,IBM,Los Angeles,CA,34.0522,-118.2437,AWS,Other,Senior,145000,2024-09-08,Yes
J1211,Data Analyst,Google,New York,NY,40.7128,-74.006,SQL,"AWS, Machine Learning, Other",Senior,121000,2024-01-26,No
J1212,Machine Learning Engineer,Microsoft,Seattle,WA,47.6062,-122.3321,Machine Learning,"SQL, AWS",Entry,93000,2024-05-24,No
J1213,SQL Developer,FintechCo,Chicago,IL,41.8781,-87.6298,SQL,Other,Senior,127000,2024-01-05,No
J1214,Frontend Developer,Microsoft,Mountain View,CA,37.3861,-122.0839,Other,,Entry,66000,2024-09-09,No
J1215,Cloud Architect,Salesforce,San Francisco,CA,37.7749,-122.4194,AWS,"Machine Learning, Java",Senior,143000,2024-09-12,No
J1216,Back-end Engineer,FintechCo,Mountain View,CA,37.3861,-122.0839,Python,Java,Entry,81000,2024-06-18,No
J1217,QA Engineer,Google,San Francisco,CA,37.7749,-122.4194,Other,Java,Senior,118000,2024-07-19,Yes
J1218,Cloud Architect,Netflix,New York,NY,40.7128,-74.006,Azure,Python,Mid,89000,2024-04-08,No
J1219,BI Developer,HealthAI,Mountain View,CA,37.3861,-122.0839,SQL,"AWS, Machine Learning",Mid,86000,2024-03-03,No
J1220,Data Scientist,Salesforce,Chicago,IL,41.8781,-87.6298,Machine Learning,"SQL, AWS",Mid,138000,2024-05-06,Yes
J1221,Database Administrator,Meta,Chicago,IL,41.8781,-87.6298,SQL,"Python, Java",Mid,97000,2024-02-18,No
J1222,Data Engineer,Netflix,Boston,MA,42.3601,-71.0589,Python,"Java, Machine Learning",Entry,85000,2024-06-08,No
J1223,DevOps Engineer,CloudLabs,Los Angeles,CA,34.0522,-118.2437,AWS,"Python, Machine Learning, Azure",Mid,104000,2024-01-22,Yes
J1224,Cloud Architect,StartupX,Seattle,WA,47.6062,-122.3321,Azure,"Java, Machine Learning",Senior,128000,2024-05-09,No
J1225,Research Scientist,Meta,Austin,TX,30.2672,-97.7431,Machine Learning,"AWS, Python, Azure",Senior,172000,2024-01-27,No
J1226,SQL Developer,Amazon,Redmond,WA,47.673988,-122.121513,SQL,"Python, Azure",Entry,65000,2024-08-10,No
J1227,Cloud Engineer (AWS),Microsoft,San Francisco,CA,37.7749,-122.4194,AWS,Azure,Senior,127000,2024-10-26,Yes
J1228,Support Engineer,RetailCorp,Redmond,WA,47.673988,-122.121513,Other,Python,Senior,119000,2024-01-05,No
J1229,Support Engineer,FintechCo,Dallas,TX,32.7767,-96.797,Other,"SQL, AWS",Entry,49000,2024-03-20,No
J1230,Frontend Developer,Meta,New York,NY,40.7128,-74.006,Other,,Senior,129000,2024-09-12,No
J1231,Product Analyst,DeepVision,Raleigh,NC,35.7796,-78.6382,Other,Java,Entry,57000,2024-01-31,No
J1232,Data Analyst,CloudLabs,New York,NY,40.7128,-74.006,SQL,Azure,Entry,72000,2024-10-01,No
J1233,Data Scientist,Netflix,Redmond,WA,47.673988,-122.121513,Machine Learning,"AWS, Azure",Mid,126000,2024-06-11,No
J1234,Product Analyst,RetailCorp,Chicago,IL,41.8781,-87.6298,Other,Machine Learning,Mid,88000,2024-04-08,Yes
J1235,Backend Developer,Salesforce,Austin,TX,30.2672,-97.7431,Java,Other,Mid,89000,2024-03-09,Yes
J1236,Cloud Engineer (AWS),Netflix,Los Angeles,CA,34.0522,-118.2437,AWS,Other,Mid,115000,2024-08-12,No
J1237,Product Analyst,StartupX,Los Angeles,CA,34.0522,-118.2437,Other,SQL,Entry,65000,2024-09-07,Yes
J1238,QA Engineer,StartupX,Austin,TX,30.2672,-97.7431,Other,SQL,Mid,84000,2024-06-14,No
J1239,Back-end Engineer,IBM,Dallas,TX,32.7767,-96.797,Python,Azure,Entry,70000,2024-10-10,Yes
